Title,Article_body,section_value
Air India borrows $120 million from Japan's SMBC to buy Airbus plane,"MUMBAI: Japanese lender SMBC on Wednesday said the Tata Group-owned Air India has borrowed USD 120 million from it for purchasing a wide-body aircraft from Airbus. The transaction has partly financed Air India's purchase of an A350-900 aircraft from Airbus, which was delivered in October 2023, according to an official statement.  SMBC said this is a secured debt facility through its Singapore branch, while Air India's GIFT City-headquartered arm AI Fleet Services is the borrower.  The purchase is part of the mega announcement by the Tatas to buy a total of 470 aircraft from Boeing and Airbus, and AI has also contributed equity.  According to some reports, an Airbus A350-900 aircraft is priced above USD 300 million.  ""SMBC Group is pleased to expand upon its long-established relationship with Tata Group through this deal,"" the lender's country head for India Hiroyuki Mesaki said.  He added that this is the the bank's first-of-its-kind transaction for aircraft finance lease.  Nipun Aggarwal, Air India's chief commercial and transformation officer, said the aircraft was among the first deliveries in the company's large aircraft order announced earlier this year.  ""This transaction is also a major step in expanding our aircraft financing business through GIFT City, India's first International Financial Services Centre (IFSC),"" Aggarwal added.  The SMBC statement said India is the fifth largest aviation market globally, and the sector is expected to continue growing significantly on tailwinds like emergence of a large and growing middle-class willing to travel.",Business
"BSE Sensex, Nifty50 hit new highs as Dalal Street continues party into year-end","BSE Sensex, Nifty50 in party mode! Indian benchmark equity indices have hit new record highs on Wednesday, following gains in Asian markets. This came after China and Japan decided to keep interest rates unchanged. At 11:03 AM, BSE Sensex was up over 350 points at 71,796.77, up 0.50%. Nifty50 was up over 120 points or 0.57% at 21,574.75. BSE Sensex has till 11:00 AM hit an intraday high of 71,913, while Nifty50 has hit an intraday high of 21,593.The Bank of Japan's decision to maintain its dovish policy guidance and keep interest rates steady also contributed to the positive sentiment. Furthermore, strong domestic macroeconomic data, lower oil prices, sustained inflows from mutual fund investors, record foreign purchases, and an improving US rate outlook have supported the stock market rally.Among the Sensex stocks, Tech Mahindra, Wipro, TCS, Reliance, Infosys, and HCL Tech opened in the green, while M&M, Maruti, and Sun Pharma opened in the red. Nippon Life India Asset Management saw an 8.2% rise in its shares as a block deal of 2.9% equity shares took place. Varun Beverages shares also opened nearly 18% higher after signing an MoU with the Jharkhand government for a manufacturing plant in Patratu with a total investment of Rs 450 crore.In terms of sectors, Nifty IT rose over 1%, while Nifty FMCG surged 0.95%. Nifty Bank, Auto, Financial Services, Media, Metal, Pharma, and Oil & Gas also opened higher. In the broader market, Nifty Midcap100 gained 0.66%, while Nifty Smallcap100 advanced 0.9%.V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services, stated that even as the holidays are fast approaching, the market is not in a holiday mood. It is consolidating, but at higher levels, he notes. The fact that the fear gauge - VIX - is at a low level of 12 is an indicator of the underlying strength of the market, he believes. He advised investors to focus on large-cap stocks for safety.In global markets, Asian shares followed Wall Street's upward trend as the year-end rate cut anticipation continued. Japan's Nikkei surged 1.6%, reaching its highest level in about a month. Hong Kong's Hang Seng jumped 1%, while South Korea's Kospi rose 1.6%. On Wall Street, the Dow Jones rose 0.7%, achieving another all-time closing high, and the Nasdaq Composite added 0.7% to reach its highest level since January. The S&P 500 gained 0.6%.",Business
Mahindra Logistics announces sale of entire 39.79 per cent stake in TLPL,"NEW DELHI: Mahindra Logistics on Wednesday announced the sale of entire 39.79 per cent stake in its associate company Transtech Logistics Pvt Ltd (TLPL). Post completion of this sale, TLPL would cease to be an associate of the company.  ""The company...at its meeting held today....entered into a share purchase agreement with Transtech Logistics Pvt Ltd...for sale/transfer of the 39.79 per cent stake held by the company in TLPL i.e., 100 equity shares of Rs 10 each and 65,988 compulsorily convertible preference shares of Rs 50 each, for a consideration of Rs 1,32,176,"" Mahindra Logistics said in a filing to BSE.  Revenue from operations of TLPL for the financial year ended March 31, 2023 was Rs 3.26 crore.  ""The 39.79 per cent stake held by the company in TLPL...are transferred to Amarnath Kalale ('Buyer'), who is one of the promoters of TLPL. The buyer does not belong to the company's promoter/promoter group/ group companies,"" the filing said. Mahindra Logistics Ltd is an integrated third-party logistics service provider, specialising in supply chain management and enterprise mobility.",Business
RIL-BP wins 1 exploration block as ONGC scoops up 7 in latest bid round,"NEW DELHI: State-run ONGC swept the eighth auction of exploration blocks under the Open Acreage Licensing Policy, entailing investment commitment of $233 million in 10 acreages.ONGC won seven blocks, while Reliance Industries Ltd-BP combine, Oil India and Sun Petrochemicals secured one each.The oil ministry also launched the ninth round of auction as the contracts for the blocks bid out in the eighth round were signed on Wednesday in the presence of oil minister Hardeep Singh Puri.Vedanta had also put in its bid but failed to win any block. The five companies had put in 13 bids for the 10 blocks. The auction was launched in July 2022 and closed in July 2023 after several extensions.Global majors such as ExxonMobil, Chevron and TotalEnergies stayed away in spite of the government courting them and implementing several reforms suggested by them during interactions at various levels of the administration. BP has presence in Indiaâs upstream sector by way of partnership with RIL in the Krishna-Godavari basin.",Business
"Adani-Hindenburg row: Supreme Court upholds Sebi's probe, dismisses need for further investigation","In a significant development, the Supreme Court of India has reinforced the Securities and Exchange Board of India's (Sebi) ongoing investigation into the Adani-Hindenburg controversy. The apex court dismissed the need for further probes, emphasizing the adequacy of Sebi's efforts in addressing allegations of accounting fraud and stock manipulation by US short seller Hindenburg Research against the Adani Group.What's driving the newsThe Supreme Court's decision comes amid heightened scrutiny following Hindenburg Research's allegations against the Adani Group, involving fraudulent transactions and share-price manipulation.Petitioners seeking additional investigations cited a report by the Organised Crime and Corruption Reporting Project (OCCRP) and various newspaper articles, which the court found insufficient to undermine Sebi's comprehensive investigation.The big pictureThe apex court, led by Chief Justice D Y Chandrachud, underscored the importance of relying on investigations by specialized regulators over third-party reports or media articles. The court's stance reinforces the credibility of Sebi's investigation, dismissing the petitioners' reliance on external reports as unsubstantiated.What they are sayingThe SC bench said: ""The facts of this case do not warrant a transfer of investigation from Sebi. In an appropriate case, this court does have the power to transfer an investigation being carried out by the authorized agency to an SIT or CBI"".The Supreme Court said the Sebi's status report and the details of the 24 investigations do not indicate inaction by the market regulator. ""In fact, to the contrary, the course of conduct by Sebi inspires confidence that Sebi is conducting a comprehensive investigation,"" the bench said.The Supreme Court said: ""The reliance on newspaper articles or reports by third-party organizations to question a comprehensive investigation by a specialized regulator does not inspire confidence.""""Sebi and the investigative agencies of the Union government shall probe into whether the loss suffered by Indian investors due to the conduct of Hindenburg Research and any other entities in taking short positions involved any infraction of the law and if so, suitable action shall be taken,"" the bench said.Gautam Adani, Adani Group Chairman: ""Truth has prevailed. Satyameva Jayate. I am grateful to those who stood by us.""Why it mattersThe ruling is a setback for the petitioners, who had challenged the adequacy and impartiality of the Sebi probe and sought to rely on newspaper articles or reports by third-party organizations, such as the Organised Crime and Corruption Reporting Project (OCCRP), to question the comprehensive investigation by the market regulator.Supreme Court's confidence in Sebi: The bench, headed by Chief Justice D Y Chandrachud, underscored the adequacy of Sebi's comprehensive investigation, dismissing reliance on third-party reports and unverified news articles.Sebi's investigative rigor: The judgment highlights Sebi's role in safeguarding market integrity and investor interests, showcasing the regulator's comprehensive approach to the allegations.Rejection of additional investigations: The apex court ruled out the necessity for inquiries by the Central Bureau of Investigation (CBI) or a special investigation team, deeming Sebi's efforts sufficient.Reference to 2014 DRI letter: The court addressed references to a Directorate of Revenue Intelligence letter concerning Adani's potential stock manipulation, stating that this matter had been previously settled.The context: Who are Adani and HindenburgGautam Adani, initially a commodities trader, has expanded his business into an extensive empire. Prior to the scrutiny from Hindenburg Research, Adani, who discontinued formal schooling, climbed the ranks to become the wealthiest individual in Asia. His business interests span a wide range, including ports, power generation, airports, mining, renewables, media, and cement industries.Established in 2017 by Nathan Anderson, Hindenburg Research is a forensic financial research organization specializing in analyzing equity, credit, and derivatives. Known for its expertise in uncovering corporate malpractices, the firm frequently engages in short-selling the stocks of companies it investigates.The aftermath of the Hindenburg report on Adani: Following the release of Hindenburg's report, Adani's listed companies saw a staggering $150 billion drop in share value. While there's still a $47 billion deficit from pre-report levels, the shares have notably recovered.This recovery is partly attributed to strategic moves by the Adani conglomerate, which involved welcoming investments from entities like the Abu Dhabi-based International Holding and GQG Partners. This influx of investment helped bolster market confidence and diluted some of the family's concentrated shareholding.What happened after SC verdictAdani group companies witnessed a significant upswing in their share prices on Wednesday, standing out against the broader equity market's weak performance. This surge followed the Supreme Court's decision, which negated the need for an SIT or other agency investigation into the group.Major gainers: Adani Energy Solutions jumped 11.60%, Adani Total Gas 9.84%, Adani Green Energy 6%, and Adani Power increased by 4.99% on the BSE.Other advancements: Adani Wilmar shares rose by 3.97%, NDTV by 3.66%, Adani Enterprises by 2.45%, Adani Ports by 1.39%, Ambuja Cements by 0.94%, and ACC by 0.10%.The total market valuation of all ten Adani group firms stood at Rs 15,11,073.97 crore, with a collective increase of Rs 64,189.16 crore from the previous day's close.Broader market context: In contrast to the Adani group's performance, the equity market saw a downturn, with the 30-share BSE Sensex closing 535.88 points or 0.75% lower at 71,356.60, and the Nifty declining 148.45 points or 0.69% to 21,517.35.What to watch out forSebi has been given three additional months to complete its over two-year-old investigation, with 22 out of 24 inquiries already concluded.Potential regulatory changes or actions based on the findings of Sebi's investigation and the expert committee's suggestions.The ongoing debate over the role of independent investigative journalism versus formal regulatory investigations in corporate governance.The Supreme Court's ruling marks a pivotal moment in the Adani-Hindenburg saga, placing trust in the regulatory process over external reports and media coverage. As the market and stakeholders react to this development, the focus remains on Sebi's final findings and their implications for corporate governance and investor confidence in India.(With inputs from agencies)Watch SC says no ground to transfer the probe from SEBI to SIT or CBI into Adani-Hindenburg row",Business
"No problem in paying for Russian oil, itâs all about price: Puri","NEW DELHI: There is no problem in making payment for Russian oil and any drop in imports is because of pricing as well as market conditions as Indian refiners look for best deals, oil minister Hardeep Singh Puri said on Wednesday. âIt is a pure function of the price at which our refineries will buyâ¦ India's leadership has only one requirement that the Indian consumer gets the energy at the most economical price, without disruption,"" the minister said.Puri pointed out that India buys 1.5 million barrels per day of Russian oil on an average. Not How can so much Russian oil flow into India if there was payment problem.For good measure, Puri added that new oil producers in other regions are willing to offer better discounts than Russia but declined to elaborate or identify the suppliers. âIf they (Russia) don't offer us (good) discount why would we buy from them?""Puriâs statement comes days after western media reports said five ships carrying Sokol, a light sweet oil produced in Russiaâs Far East, to India recently were diverted to other destination due to payment issues faced by the recipient Indian refiners. Some of the ships carrying the said cargos were sanctioned by the US for flouting the G7 price cap of $60 per barrel for Russian oil. Indian refiners buy Russian crude on âdelivered basisâ wherein the sellers are responsible for arranging vessels, insurance and satisfying the limited banking channels handling payments to Russia there is no breach of the western price cap. Since the Ukraine war began in 2022, Russia has become Indiaâs second biggest oil supplier due to hefty discounts as western buyers shunned those barrels. The discounts have come down to single digit, which keep varying according to benchmark oil prices and market conditions, from as much as $20 or so soon after the conflict broke out.",Business
"Wipro, ex-Wipro CFO Dalal referred to arbitration","BENGALURU: The Bengaluru Civil Court has referred both the parties-- former Wipro CFO Jatin Dalal and Wipro -- to arbitration. Judge Doddegowda K presided over the court proceedings on Wednesday.Dalal can invoke his rights to an arbitral tribunal following an order passed by the Bengaluru Civil Court on Wednesday. Dalal has filed an application asking the court to refer the matter to arbitration.He says his contracts with Wipro allow for arbitration. His reply notice also states that Wipro is not entitled to damages on the mere apprehension of confidential information being divulged.Arbitration is the use of an arbitrator, instead of a judicial court, to resolve a dispute.The Arbitration and Conciliation Act mandates that an award has to be passed within one year from the date of constitution of the arbitral tribunal. But the Act provides for the parties to agree to extend the period of the proceedings by six months and thereafter approach the court for extension by showing sufficient cause.TOI reported last week that Wipro has demanded Dalal to pay Rs 25 crore to the company for breach of contract, according to a suit filed in the civil court in Bengaluru. TOI has obtained a copy of the court papers. The company has also asked the court to restrain Dalal from disclosing confidential information, and soliciting its customers, vendors and employees, and has said it reserves the right to claim additional damages at a later date.Dalal left Wipro on November 30, and joined Cognizant as CFO the very next day.Wipro's Rs 25 crore claim is based on the value of RSUs (restricted stock units) and PSUs (performance share units) granted to Dalal since he took on the CFO role in 2015. The company says in the court filing that every one of the grants came with the condition that for a period of 12 months after his last date of employment, Dalal could not directly or indirectly engage with a competitor, could not solicit a Wipro customer to move the existing business to another party, and could not solicit a Wipro employee to be associated with a competitor, supplier or customer. The RSU and PSU agreements, it says, had also listed out 10 of Wipro's competitors, and the list included Cognizant. Wipro's court filing also says Dalal gave an undertaking to Cognizant - which is publicly available as a filing on the US SEC - which said, ""...I am not bound by the terms of any agreement with any previous employer or other party to refrain from competing directly or indirectly, with the business of such previous employer or other party, in any case, that would be violated by my entering into this agreement and/or providing services to Cognizant pursuant to the terms hereof.....""Wipro says this undertaking is ""patently false"" as Dalal continues to be bound by his obligations under the agreements with Wipro. ""As a result, the defendant has caused Cognizant to submit materially false and misleading statements in its SEC filing. The defendant's actions and conduct shows blatant disregard to his contractual and fiduciary obligation,"" Wipro says. The filing says Dalal has signed a 12-month non-compete and non-solicitation agreement with Cognizant in the event he were to quit the company, and says itâs ""unconscionable"" for Dalal to assert that he does not have a similar obligation to Wipro.",Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
,,Business
French oyster sales clam up as contamination scare spreads,"RENNES: When Philippe Le Gal brought his oysters to market this weekend, he expected them to sell quickly. It was, after all, New Year's Eve, a day when the delicacies are a crucial ingredient for champagne-soaked celebrations in French homes and restaurants.But not this time. ""We barely sold 10 percent, almost nothing,"" the oyster farmer told AFP.The reason consumers are shunning French oysters is a health scare that hit the industry last week, when local authorities in the Gironde region observed a wave of gastroenteritis cases due to food poisoning. An investigation identified as the culprit the norovirus, a highly contagious virus causing vomiting and diarrhoea, detected in oysters from the Arcachon Bay west of Bordeaux on France's southwestern Atlantic coast.The authorities quickly banned the harvesting and sale of oysters from the area, and from two other oyster production sites further north, Calvados and Manche, ""until further notice"".They also told producers there to stop selling the oysters already harvested, and consumers to return them urgently.The contamination was a result of flooding in waste water treatment plants due to high rain water levels, which pushed untreated waste water into the ocean where it contaminated the oysters.'Crisis without precedent'The authorities promised they would lift the ban ""as soon as the sanitary quality of the shellfish is completely satisfactory again"".But the local shellfish producer association warned that ""an economic crisis without precedent"" was descending on the sector fast.""People are panicking,"" said Le Gal, who is also president of the National Shellfish Farming Federation.""They have stopped buying,"" he said. ""It's a catastrophe.""Le Gal said less than 10 percent of France's overall oyster production is affected by contamination, representing around 8,000 tonnes per year.But the impact has rippled across the entire industry.Philippe Morandeau, who runs the regional shellfish producers association in the western region of Charente-Maritime, said he too suffered a collapse in sales although his region has not been affected by any contamination.""I was on a market in La Pallice, near La Rochelle, and my sales were down by 25 to 30 percent compared with previous years,"" he told AFP.Producers point out that the contaminations are not their fault, but down to insufficient waste water treatment capacity which is the responsibility of local authorities. ""The biggest factor is indeed investment by local authorities in waste water treatment,"" acknowledged the French government's junior minister for maritime affairs, Herve Berville.""The temporary bans are not linked to the work of shellfish farmers. They are linked to viruses, not the quality of the oysters,"" he told regional daily Ouest France at the weekend.'Not just a glitch'Oyster farmers feel they are victims of what they say are decades of under-investment in water water facilities.""This has happened to us twice in two years. This is not just a glitch,"" said Olivier Laban, an oyster farmer who also runs the regional shellfish producer association in Arcachon, the main target area for the ban. ""This can't go on,"" he told AFP. Berville promised that the government would sit down with local authorities ""to accelerate investments where necessary"". The oyster industry's 375 production sites in France make it ""an essential sector for the local economy"", he said. ""We want to protect consumers as well as reassure French people concerning the unaffected sites,"" he said.The government was, he added, ready to help offset losses sustained by farmers. But beyond the devastating financial impact of the health measures and their fallout, oyster producers also worry about the reputational damage they say will be even harder to repair.""With every announcement they see on television, people cancel their orders,"" said Morandeau.""People just see the word 'oyster' in a headline and don't pay attention to any geographical distinction,"" he said. Le Gal said what he called ""scare-mongering"" may even remove oysters from French tables indefinitely.France is Europe's biggest producer of oysters as well as the continent's biggest consumer.It is the fifth largest producer in the world, after China, South Korea, Japan and the United States.",Business
Atos says Airbus offers 1.5-1.8 billion euros for BDS unit,"French IT company Atos said on Wednesday Airbus had made an indicative offer of 1.5 billion to 1.8 billion euros ($1.64 billion-$1.97 billion) for Atos' big data & security (BDS) unit, briefly sending its shares up more than 10%. Atos said it would open due diligence talks with the world's biggest planemaker regarding the sale, one of a series of negotiations the company is involved in aimed at helping it reduce debt. Atos has faced a series of setbacks that have pummelled its shares for more than a year. An Airbus spokesperson confirmed in an e-mailed statement sent to Reuters, echoing an earlier report, that it had submitted a non-binding proposal. ""The acquisition of BDS could significantly accelerate the digital transformation of Airbus, enhance the company's defence and security portfolio with strong capabilities in cyber, advanced computing and artificial intelligence,"" Airbus said. Atos said it had also received a second offer for part of the unit, but did not name the potential buyer. Separately, Atos Chief Financial Officer Paul Saleh said exclusive negotiations with Czech billionaire Daniel Kretinsky's EPEI on the sale of its Tech Foundations unit are taking ""more time than planned"", with no certainty of an agreement being reached. ""Discussions continue around the price to be paid, the structure of the transaction and the transfer of a very large proportion of Tech Foundations liabilities,"" the company said in a press release. Initially Tech Foundations was to be sold to EPEI for 2 billion euros, with EPEI getting a 7.5% stake in Eviden for 180 million euros in the framework of a 900-million-euro capital increase. Atos said it now plans to reduce the capital increase, resulting in Kretinsky not taking a stake in Eviden at all. Atos added that it is in discussions with banks to maintain financing and obtain refinancing. It said in the first quarter of 2024 it will assess whether these measures are sufficient to cover financing maturities and cash requirements on a long-term basis. The group is planning two six-month extensions to a 1.5 billion euro loan, with the first effective from January 29.",Business
DeFi sensation Retik Finance (RETIK) surprises one and all as Presale Stage 3 sold Out in less than a month,"The recent news of Retik Finance's Presale Stage 3 selling out in less than a month has sent shockwaves through the DeFi community, defying expectations and capturing the attention of investors and enthusiasts alike .In this article, we'll explore the factors that contribute to Retik Finance's unexpected success and what sets it apart in the competitive landscape of decentralised finance.The DeFi Landscape: A brief overviewDecentralised finance, or DeFi, represents a paradigm shift in the traditional financial sector by leveraging blockchain technology to create open and accessible financial systems. Within this landscape, various projects strive to offer innovative solutions and bridge the gap between traditional finance and the emerging world of cryptocurrencies. Retik Finance entered this dynamic space with a mission to redefine the relationship between crypto and fiat currencies. As the project gained momentum, it took the community by surprise with the rapid sell-out of its Presale Stage 3, challenging preconceived notions and establishing itself as a noteworthy player in the DeFi sector.The Presale Stage 3 phenomenon: Defying expectationsOne of the standout moments in Retik Finance's journey has been the unexpected success of its Presale Stage 3. Many in the DeFi community didn't anticipate the rapid sell-out, with initial predictions suggesting that it might take more than a month to complete this crucial stage of fundraising.The surprise factor lies not only in the speed of the sell-out but also in the sheer magnitude of Retik Finance's accomplishment. The project managed to attract significant attention and investment in a highly competitive landscape, showcasing its appeal to a diverse range of investors.Click here to buy RETIK tokensStrategic moves and investor sentimentWondering what fueled Retik Finance's swift success during Presale Stage 3? The answer lies in strategic moves and a shift in investor sentiment. Industry observers noted a migration of whale wallet holders, influential players in the crypto space, towards Retik Finance. These strategic investors recognized the untapped potential of RETIK tokens, redirecting their investments from other tokens that failed to meet their profit expectations.This strategic reallocation of funds created a ripple effect, contributing to the rapid sell-out of Presale Stage 3. It underscores the market's acknowledgment of Retik Finance's value proposition and the confidence investors have in the project's vision and execution.An unprecedented all-time profitA key factor that has further fueled the Retik Finance phenomenon is the project's offer of an all-time profit of 100%. This impressive return on investment surprised everyone involved, attracting more attention from both institutional and retail investors. The lure of substantial returns has been a driving force behind Retik Finance's rapid ascent in the DeFi space. Investors who joined the journey during the early stages of Presale Stage 3 witnessed their investments double, creating a sense of excitement and enthusiasm within the community. This unprecedented all-time profit has positioned Retik Finance as a standout performer in the competitive landscape of DeFi projects.The vision and differentiators of Retik FinanceTo understand the success of Retik Finance, one must examine the project's vision and what sets it apart in the DeFi ecosystem. Retik Finance aims to bridge the gap between the crypto and fiat realms, offering seamless and secure financial solutions that cater to the evolving needs of users and investors.The use of open-source protocols, decentralised smart contracts, and blockchain consensus mechanisms distinguishes Retik Finance from traditional financial systems. The project's commitment to providing swift, secure, and scalable global payment solutions has resonated with a broad audience, contributing to its unexpected success in Presale Stage 3.Looking ahead: What's in store for Retik Finance?As Retik Finance basks in the success of Presale Stage 3, the spotlight is on what the future holds for this DeFi sensation. The rapid sell-out has undoubtedly positioned Retik Finance as a key player in the decentralised finance space, prompting speculation and anticipation within the crypto community. With a strong foundation, a committed team, and a growing community of supporters, Retik Finance is well-poised to continue its journey towards redefining financial interactions between crypto and fiat currencies. The unexpected success of Presale Stage 3 serves as a springboard for further innovation and growth, cementing Retik Finance's position as a noteworthy project in the ever-expanding world of decentralised finance.A trailblazer in DeFiIn conclusion, Retik Finance's surprise success in selling out Presale Stage 3 in less than a month has positioned it as a true trailblazer in the DeFi space. The project's ability to defy expectations, attract strategic investors, and offer unprecedented returns showcases its strength and resilience in a competitive landscape. As Retik Finance continues to make waves, the broader crypto community is watching closely to see how this DeFi sensation will shape the future of decentralised finance. The unexpected success of Presale Stage 3 has not only surprised everyone but has also sparked a renewed interest in Retik Finance, solidifying its place as a standout performer in the world of decentralised finance.Visit the links below for more information about Retik Finance (RETIK):Website: https://retik.com/Linktree: https://linktr.ee/retikfinanceWhitepaper: https://retik.com/retik-whitepaper.pdfDisclaimer: The above content is non-editorial, and TIL hereby disclaims any and all warranties, expressed or implied, relating to the same. TIL does not guarantee, vouch for or necessarily endorse any of the above content, nor is it responsible for them in any manner whatsoever. The article does not constitute investment advice. Please take all steps necessary to ascertain that any information and content provided is correct, updated and verified.",Business
China injects $50billion into policy banks,"The People's Bank of China injected nearly $50 billion worth of low-cost funds into policy-oriented banks last month, suggesting the central bank may be ramping up financing for housing and infrastructure projects to support the economy.The outstanding amount of the PBOC's Pledged Supplemental Lending programme to policy banks climbed to 3.25 trillion yuan ($456 billion) at the end of December from 2.9 trillion yuan in the previous month, the central bank said in a statement on Tuesday.The net injection of 350 billion yuan was the largest increase via the tool since November 2022.The PSL programme is seen as an important tool in Beijing's arsenal, which the government can use to shore up the property sector and stabilise growth this year. Markets have been expecting the central bank to use the money to drive construction of public housing in a bid to alleviate a multi-year property slump that's hammered consumer confidence.Bloomberg News reported in November that policymakers were planning to provide 1 trillion yuan in low-cost central bank funding in phases. ",Business
Sensex gives up gains amid stress in China,"MUMBAI: The sensex slid over 600 points in early trade on Tuesday due to profit taking and finally settled the session 379 points down at 71,892. Most Asian markets showed a weak trend during the day after data from China showed continuing stress in the world's second largest economy, market players said.According to Vinod Nair, head of research at Geojit Financial Services, the market extended Monday's last hour's sell-off, taking negative cues from Asian peers due to weak Chinese manufacturing data and mounting tensions in the Red Sea, which have the potential to disrupt global trade and crude supplies.""Ahead of the impending results season, investors are adopting a profit booking strategy,"" Nair added.",Business
Moderna surges after CEO says sales growth expected in 2025,"Moderna shares rose more than 11% on Tuesday after the vaccine maker's CEO Stephane Bancel said in a shareholder letter that the company expects its sales to grow in 2025. ""With the expected launch of our RSV vaccine candidate in 2024, and potential launch of our flu/COVID combination vaccine as early as 2025, we believe Moderna will experience sales growth in 2025,"" said Bancel. Moderna had said in November it would only hit the low end of its sales forecast of $6 billion to $8 billion for 2023, reflecting weaker demand for COVID-19 vaccines. The stock, which fell nearly 45% in 2023, rose as much as 12.2% to $111.60 in early trading.",Business
Maersk to decide on Red Sea route as Hapag-Lloyd extends diversions,"OSLO: Denmark's Maersk said it will decide on Tuesday whether to resume sending vessels through the Suez Canal via the Red Sea or follow rival Hapag-Lloyd in continuing to re-route them after a weekend attack on one of its ships. The container shipping giant on Sunday paused all Red Sea sailings for 48 hours following attempts by Yemen-based Houthi militants to board the Maersk Hangzhou.U.S. military helicopters repelled the assault and killed 10 of the attackers. Maersk had more than 30 container vessels set to sail through Suez via the Red Sea, an advisory on Monday showed, while 17 other voyages were put on hold. A decision will be taken on Tuesday regarding how to proceed, a company spokesperson said. Hapag-Lloyd said on Tuesday its vessels would continue to divert away from the Red Sea - sailing via southern Africa's Cape of Good Hope instead - until at least Jan. 9. The company will decide then whether or not to continue re-routing its ships, a spokesperson said. Oil prices rose in the first session of the new year, boosted by potential disruption to Middle Eastern supply after the latest Red Sea attack. Shares in shipping companies have risen since the crisis began on expectations that longer routes will result in higher freight rates. Unlisted French shipping group CMA CGM increased its container shipping rates from Asia to the Mediterranean region by up to 100% as of Jan. 15 compared to Jan. 1, it said on its website on Tuesday. Shares in Maersk were up 6.3% in late afternoon trading. Hapag-Lloyd shares were up 4.1%. The Hangzhou, which was hit by an unknown object during the attack, was able to continue on its way with LSEG shipping data showing the vessel close to the Suez Canal. The Iranian-backed Houthis, who control parts of Yemen after years of war, started attacking international shipping in November in support for Palestinian Islamist group Hamas in its war with Israel in the Gaza Strip. Major shipping groups, including Maersk and Hapag-Lloyd, have stopped using Red Sea routes, instead taking the longer journey around the Cape of Good Hope. After the deployment of a U.S.-led military operation to protect ships, however, Maersk on Dec. 24 said it would resume using the Red Sea. According to Maersk, its alliance partner Mediterranean Shipping Company (MSC) was continuing to divert its vessels via the Cape of Good Hope. MSC did not immediately respond to a request for comment. The Suez Canal is used by roughly one third of global container ship cargo. Re-directing ships around the southern tip of Africa is expected to cost up to $1 million in extra in fuel for every round trip between Asia and northern Europe.",Business
,,Sports
